,Restaurant Id,Restaurant Name,Country,City,User Rating Votes,User Aggregate Rating,Cuisines
1239,7600636.0,Number One - Balmoral Hotel,United Kingdom,Edinburgh,35,4.0,European
1240,7700615.0,Wagamama,United Kingdom,Glasgow,136,4.3,Japanese
1241,7700043.0,Nanakusa,United Kingdom,Glasgow,71,4.2,"Japanese, Grill"
1242,7700258.0,Chaophraya,United Kingdom,Glasgow,51,3.6,Thai
1243,7700025.0,The Butterfly & The Pig,United Kingdom,Glasgow,53,3.9,British
1244,7701552.0,Elia,United Kingdom,Glasgow,77,4.4,Greek
1245,7700329.0,The Dhabba,United Kingdom,Glasgow,80,3.8,Indian
1246,7700780.0,The Two Figs,United Kingdom,Glasgow,42,3.9,"British, Scottish"
1247,7700672.0,The Battlefield Restaurant,United Kingdom,Glasgow,104,4.4,"Italian, Scottish, Continental"
1248,7700796.0,Celino's,United Kingdom,Glasgow,79,4.9,"Italian, Deli"
1249,7700470.0,Rishi's,United Kingdom,Glasgow,41,3.8,Indian
1250,7701386.0,La Tasca,United Kingdom,Glasgow,64,4.1,Spanish
1251,7700440.0,The Italian Caffe,United Kingdom,Glasgow,46,4.0,Italian
1252,7700495.0,The Butchershop Bar & Grill,United Kingdom,Glasgow,67,4.1,"Grill, Steak, Scottish, British"
1253,7700694.0,Ubiquitous Chip,United Kingdom,Glasgow,113,4.1,"Scottish, British"
1254,7700834.0,Stravaigin,United Kingdom,Glasgow,104,4.3,Scottish
1255,7700300.0,Jamie's Italian,United Kingdom,Glasgow,168,2.9,Italian
1256,7701457.0,Mother India Cafe,United Kingdom,Glasgow,126,4.8,Indian
1257,7700065.0,Ichiban,United Kingdom,Glasgow,133,4.6,Japanese
1258,7700026.0,Dakhin,United Kingdom,Glasgow,43,3.9,"Indian, South Indian"
1259,7700850.0,Hillhead Bookclub,United Kingdom,Glasgow,71,3.6,"British, Scottish"
1260,7800282.0,Circus Circus Cafe,South Africa,Durban,141,4.2,"Mediterranean, Continental"
1261,7800523.0,Roma Revolving Restaurant,South Africa,Durban,144,3.9,"Italian, Seafood, Steak"
1262,7800372.0,Vovo Telo,South Africa,Durban,162,4.1,"Cafe, Bakery, Desserts"
1263,18362280.0,The Chefs' Table,South Africa,Durban,106,4.7,International
1264,7800495.0,The Ocean Terrace - The Oyster Box Hotel,South Africa,Durban,194,4.6,"Indian, Durban, Continental"
1265,7800663.0,The Galley Beach Bar & Grill,South Africa,Durban,120,3.2,"Grill, Seafood"
1266,7800284.0,Beluga,South Africa,Durban,241,3.8,"Seafood, Asian"
1267,7800310.0,Daruma - Elangeni & Maharani,South Africa,Durban,100,4.3,"Japanese, Sushi"
1268,7800531.0,Freedom Cafe,South Africa,Durban,119,4.1,"Deli, South African"
1269,7800959.0,The Waffle House,South Africa,Durban,195,4.8,"Desserts, Finger Food"
1270,7800905.0,Bel Punto,South Africa,Durban,177,4.9,Seafood
1271,18216520.0,Fourteen on Chartwell,South Africa,Durban,166,4.5,Continental
1272,7800437.0,Market,South Africa,Durban,156,4.4,Cafe
1273,7800380.0,Little Havana,South Africa,Durban,130,4.2,Continental
1274,7800541.0,Jack Salmon,South Africa,Durban,91,4.3,Seafood
1275,7800551.0,Mali's Indian Restaurant,South Africa,Durban,122,4.6,Indian
1276,7800516.0,Ile Maurice,South Africa,Durban,113,4.3,French
1277,7800157.0,tashas,South Africa,Durban,174,4.3,Cafe
1278,7800462.0,9th Avenue Bistro,South Africa,Durban,93,4.5,French
1279,18473006.0,Casa Bella,South Africa,Durban,59,3.8,"Italian, Pizza"
1280,7900198.0,Sichuan Style Restaurant,New Zealand,Hamilton,72,4.3,Chinese
1281,7900069.0,Babaganush,New Zealand,Hamilton,76,4.0,Turkish
1282,7900141.0,Daikoku Restaurant,New Zealand,Hamilton,50,3.6,"Japanese, Teppanyaki"
1283,7900355.0,The Sugar Bowl Cafe,New Zealand,Hamilton,80,4.1,Cafe Food
1284,7900646.0,The Chilli House,New Zealand,Hamilton,28,4.0,"Chinese, Dumplings, Hot Pot, Sichuan, Vegan, Vegetarian"
1285,7900250.0,Gothenburg,New Zealand,Hamilton,100,4.6,European
1286,7900322.0,The Helm,New Zealand,Hamilton,64,2.5,European
1287,7900419.0,Two Birds Eatery,New Zealand,Hamilton,65,3.8,Cafe Food
1288,7900218.0,Foundation Bar Kitchen & Lounge,New Zealand,Hamilton,95,4.3,Steak
1289,18319871.0,Zealong Tea Estate,New Zealand,Hamilton,24,4.4,Cafe Food
1290,7903141.0,Jacks Coffee Lounge,New Zealand,Hamilton,53,4.1,Cafe Food
1291,7900287.0,The River Kitchen,New Zealand,Hamilton,62,4.2,"Cafe Food, Coffee and Tea"
1292,7900349.0,Good George Brewing,New Zealand,Hamilton,51,4.1,"Kiwi, European, Finger Food"
1293,7900238.0,Scotts Epicurean,New Zealand,Hamilton,117,4.4,Cafe Food
1294,7900011.0,Sultan's Kitchen,New Zealand,Hamilton,33,4.0,"Turkish, Mediterranean, Moroccan"
1295,7900186.0,Mexico,New Zealand,Hamilton,100,4.2,Mexican
1296,7900182.0,Thai House Express,New Zealand,Hamilton,51,4.0,Thai
1297,7900023.0,Indian Star,New Zealand,Hamilton,63,3.8,"North Indian, Indian"
1298,7900490.0,Zealong Tea Estate,New Zealand,Hamilton,55,4.7,"European, Asian, Desserts"
1299,7900115.0,The Flying Burrito Brothers,New Zealand,Hamilton,58,3.9,Mexican
